# r z integrandT integrandL
0.00352101 0.56 0.000232544 5.09439e-07
0.00374398 0.56 0.000247265 5.85118e-07
0.00398107 0.56 0.000262917 6.73025e-07
0.00423318 0.56 0.000279559 7.75187e-07
0.00450125 0.56 0.000297254 8.93966e-07
0.0047863 0.56 0.000316067 1.03211e-06
0.0050894 0.56 0.00033607 1.19284e-06
0.0054117 0.56 0.000357337 1.37986e-06
0.0057544 0.56 0.000379949 1.59753e-06
0.00611881 0.56 0.000403989 1.85089e-06
0.00650629 0.56 0.000429547 2.14581e-06
0.00691831 0.56 0.000456719 2.4891e-06
0.00735642 0.56 0.000485607 2.8887e-06
0.00782228 0.56 0.000516317 3.35378e-06
0.00831764 0.56 0.000548964 3.89502e-06
0.00884437 0.56 0.00058367 4.52477e-06
0.00940445 0.56 0.000620562 5.25736e-06
0.01 0.56 0.000659778 6.10937e-06
0.0106333 0.56 0.000701462 7.1e-06
0.0113066 0.56 0.000745768 8.25143e-06
0.0120226 0.56 0.000792858 9.5893e-06
0.012784 0.56 0.000842904 1.11432e-05
0.0135936 0.56 0.000896091 1.29473e-05
0.0144544 0.56 0.00095261 1.50409e-05
0.0153697 0.56 0.00101267 1.74694e-05
0.0163431 0.56 0.00107648 2.02849e-05
0.017378 0.56 0.00114427 2.35472e-05
0.0184785 0.56 0.00121629 2.73253e-05
0.0196487 0.56 0.00129278 3.1698e-05
0.020893 0.56 0.00137403 3.67556e-05
0.022216 0.56 0.0014603 4.26017e-05
0.0236229 0.56 0.00155191 4.93544e-05
0.0251189 0.56 0.00164916 5.71486e-05
0.0267096 0.56 0.00175238 6.6138e-05
0.028401 0.56 0.00186192 7.64977e-05
0.0301995 0.56 0.00197815 8.84263e-05
0.0321119 0.56 0.00210142 0.000102149
0.0341455 0.56 0.00223215 0.000117923
0.0363078 0.56 0.00237074 0.000136034
0.0386071 0.56 0.00251762 0.00015681
0.0410519 0.56 0.00267322 0.000180617
0.0436516 0.56 0.00283799 0.000207866
0.0464159 0.56 0.00301241 0.000239019
0.0493552 0.56 0.00319694 0.000274592
0.0524807 0.56 0.00339207 0.00031516
0.0558042 0.56 0.00359828 0.000361361
0.0593381 0.56 0.00381606 0.000413904
0.0630957 0.56 0.00404589 0.000473571
0.0670914 0.56 0.00428824 0.000541219
0.07134 0.56 0.00454357 0.000617792
0.0758578 0.56 0.00481231 0.000704315
0.0806616 0.56 0.00509486 0.000801903
0.0857696 0.56 0.00539158 0.000911757
0.0912011 0.56 0.00570275 0.00103517
0.0969765 0.56 0.00602862 0.00117351
0.103118 0.56 0.00636932 0.00132822
0.109648 0.56 0.00672488 0.00150084
0.116591 0.56 0.00709522 0.00169292
0.123975 0.56 0.00748009 0.00190609
0.131826 0.56 0.00787909 0.00214196
0.140174 0.56 0.0082916 0.00240214
0.14905 0.56 0.00871677 0.00268817
0.158489 0.56 0.00915349 0.00300151
0.168526 0.56 0.00960035 0.00334345
0.179198 0.56 0.0100556 0.00371506
0.190546 0.56 0.0105171 0.00411713
0.202613 0.56 0.0109824 0.00455007
0.215443 0.56 0.0114484 0.00501382
0.229087 0.56 0.0119118 0.00550777
0.243594 0.56 0.0123686 0.00603062
0.25902 0.56 0.0128144 0.00658031
0.275423 0.56 0.0132442 0.00715386
0.292864 0.56 0.0136524 0.00774734
0.311411 0.56 0.0140331 0.00835567
0.331131 0.56 0.0143798 0.00897264
0.352101 0.56 0.0146856 0.0095908
0.374398 0.56 0.0149434 0.0102015
0.398107 0.56 0.0151459 0.0107947
0.423318 0.56 0.0152855 0.0113596
0.450125 0.56 0.0153553 0.0118839
0.47863 0.56 0.0153482 0.012355
0.50894 0.56 0.0152583 0.0127597
0.54117 0.56 0.0150802 0.0130847
0.57544 0.56 0.0148101 0.013317
0.611881 0.56 0.0144456 0.013445
0.650629 0.56 0.0139862 0.0134582
0.691831 0.56 0.0134338 0.0133488
0.735642 0.56 0.0127924 0.0131114
0.782228 0.56 0.0120688 0.0127447
0.831764 0.56 0.0112725 0.0122508
0.884437 0.56 0.0104153 0.0116366
0.940445 0.56 0.00951171 0.0109134
1 0.56 0.00857797 0.0100966
1.06333 0.56 0.00763184 0.00920587
1.13066 0.56 0.0066918 0.008264
1.20226 0.56 0.00577624 0.00729594
1.2784 0.56 0.00490259 0.00632758
1.35936 0.56 0.00408639 0.00538428
1.44544 0.56 0.00334052 0.0044894
1.53697 0.56 0.00267449 0.00366289
1.63431 0.56 0.00209405 0.00292019
1.7378 0.56 0.00160098 0.00227143
1.84785 0.56 0.00119331 0.00172112
1.96487 0.56 0.000865733 0.00126839
2.0893 0.56 0.000610319 0.000907654
2.2216 0.56 0.000417397 0.000629648
2.36229 0.56 0.000276465 0.000422744
2.51189 0.56 0.000177059 0.000274258
2.67096 0.56 0.000109469 0.000171655
2.8401 0.56 6.52343e-05 0.000103493
3.01995 0.56 3.74126e-05 6.00155e-05
3.21119 0.56 2.06186e-05 3.34251e-05
3.41455 0.56 1.09025e-05 1.78516e-05
3.63078 0.56 5.52207e-06 9.12788e-06
3.86071 0.56 2.67425e-06 4.46039e-06
4.10519 0.56 1.23575e-06 2.07874e-06
4.36516 0.56 5.43579e-07 9.21809e-07
4.64159 0.56 2.27005e-07 3.87915e-07
4.93552 0.56 8.97304e-08 1.54449e-07
5.24807 0.56 3.34599e-08 5.79893e-08
5.58042 0.56 1.17277e-08 2.04576e-08
5.93381 0.56 3.84864e-09 6.75483e-09
6.30957 0.56 1.17758e-09 2.07882e-09
6.70914 0.56 3.34444e-10 5.93656e-10
7.134 0.56 8.77507e-11 1.56572e-10
7.58578 0.56 2.11631e-11 3.79466e-11
8.06616 0.56 4.66641e-12 8.40595e-12
8.57696 0.56 9.35374e-13 1.69235e-12
9.12011 0.56 1.69416e-13 3.07789e-13
9.69765 0.56 2.75484e-14 5.02443e-14
10.3118 0.56 3.99422e-15 7.31175e-15
10.9648 0.56 5.12628e-16 9.41672e-16
11.6591 0.56 5.77889e-17 1.06504e-16
12.3975 0.56 5.67522e-18 1.04917e-17
13.1826 0.56 4.81303e-19 8.92375e-19
14.0174 0.56 3.49228e-20 6.49281e-20
14.905 0.56 2.14664e-21 4.00137e-21
15.8489 0.56 1.10612e-22 2.06686e-22
16.8526 0.56 4.72473e-24 8.84888e-24
17.9198 0.56 1.65319e-25 3.10296e-25
19.0546 0.56 4.67894e-27 8.80013e-27
20.2613 0.56 1.05684e-28 1.99155e-28
21.5443 0.56 1.87805e-30 3.54549e-30
22.9087 0.56 2.58603e-32 4.89042e-32
24.3594 0.56 2.71502e-34 5.14263e-34
25.902 0.56 2.1363e-36 4.0526e-36
27.5423 0.56 1.23699e-38 2.34994e-38
29.2864 0.56 5.16944e-41 9.83378e-41
31.1411 0.56 1.52731e-43 2.90907e-43
33.1131 0.56 3.12086e-46 5.95143e-46
35.2101 0.56 4.30868e-49 8.2258e-49
37.4398 0.56 3.92056e-52 7.49276e-52
39.8107 0.56 2.28991e-55 4.38071e-55
42.3318 0.56 8.34755e-59 1.59843e-58
45.0125 0.56 1.84334e-62 3.53283e-62
47.863 0.56 2.38873e-66 4.58189e-66
50.894 0.56 1.75624e-70 3.37133e-70
54.117 0.56 7.06748e-75 1.3577e-74
57.544 0.56 1.49843e-79 2.88054e-79
61.1881 0.56 1.6072e-84 3.09165e-84
65.0629 0.56 8.35262e-90 1.60772e-89
69.1831 0.56 2.00894e-95 3.86907e-95
73.5642 0.56 2.12967e-101 4.10382e-101
78.2228 0.56 9.44769e-108 1.82147e-107
83.1764 0.56 1.65976e-114 3.20148e-114
88.4437 0.56 1.08892e-121 2.10135e-121
94.0445 0.56 2.50661e-129 4.8392e-129
100 0.56 1.89457e-137 3.65909e-137

1e-06 0.57 6.6396e-08 3.39104e-11
1.06333e-06 0.57 7.05937e-08 3.60543e-11
1.13066e-06 0.57 7.50781e-08 3.83446e-11
1.20226e-06 0.57 7.98221e-08 4.07676e-11
1.2784e-06 0.57 8.48727e-08 4.33471e-11
1.35936e-06 0.57 9.02553e-08 4.60961e-11
1.44544e-06 0.57 9.5964e-08 4.90118e-11
1.53697e-06 0.57 1.02047e-07 5.21185e-11
1.63431e-06 0.57 1.08516e-07 5.54225e-11
1.7378e-06 0.57 1.15378e-07 5.89269e-11
1.84785e-06 0.57 1.22687e-07 6.266e-11
1.96487e-06 0.57 1.30461e-07 6.66304e-11
2.0893e-06 0.57 1.38724e-07 7.08506e-11
2.2216e-06 0.57 1.47504e-07 7.53351e-11
2.36229e-06 0.57 1.56847e-07 8.0107e-11
2.51189e-06 0.57 1.66775e-07 8.51777e-11
2.67096e-06 0.57 1.77337e-07 9.05721e-11
2.8401e-06 0.57 1.88568e-07 9.63083e-11
3.01995e-06 0.57 2.00511e-07 1.02408e-10
3.21119e-06 0.57 2.13205e-07 1.08892e-10
3.41455e-06 0.57 2.26711e-07 1.1579e-10
3.63078e-06 0.57 2.41068e-07 1.23122e-10
3.86071e-06 0.57 2.56332e-07 1.30919e-10
4.10519e-06 0.57 2.72564e-07 1.3921e-10
4.36516e-06 0.57 2.89825e-07 1.48026e-10
4.64159e-06 0.57 3.0818e-07 1.57401e-10
4.93552e-06 0.57 3.27697e-07 1.6737e-10
5.24807e-06 0.57 3.48448e-07 1.77969e-10
5.58042e-06 0.57 3.70514e-07 1.8924e-10
5.93381e-06 0.57 3.93978e-07 2.01225e-10
6.30957e-06 0.57 4.18926e-07 2.13968e-10
6.70914e-06 0.57 4.45455e-07 2.27519e-10
7.134e-06 0.57 4.73664e-07 2.41929e-10
7.58578e-06 0.57 5.03658e-07 2.57251e-10
8.06616e-06 0.57 5.35554e-07 2.73544e-10
8.57696e-06 0.57 5.69469e-07 2.90869e-10
9.12011e-06 0.57 6.05531e-07 3.09292e-10
9.69765e-06 0.57 6.43879e-07 3.28883e-10
1.03118e-05 0.57 6.84652e-07 3.49714e-10
1.09648e-05 0.57 7.28009e-07 3.71866e-10
1.16591e-05 0.57 7.74111e-07 3.95421e-10
1.23975e-05 0.57 8.23133e-07 4.2047e-10
1.31826e-05 0.57 8.75259e-07 4.47105e-10
1.40174e-05 0.57 9.30686e-07 4.7543e-10
1.4905e-05 0.57 9.89624e-07 5.0555e-10
1.58489e-05 0.57 1.05229e-06 5.3758e-10
1.68526e-05 0.57 1.11893e-06 5.7164e-10
1.79198e-05 0.57 1.18979e-06 6.07862e-10
1.90546e-05 0.57 1.26513e-06 6.46381e-10
2.02613e-05 0.57 1.34525e-06 6.87344e-10
2.15443e-05 0.57 1.43044e-06 7.30907e-10
2.29087e-05 0.57 1.52103e-06 7.77235e-10
2.43594e-05 0.57 1.61735e-06 8.26505e-10
2.5902e-05 0.57 1.71977e-06 8.78905e-10
2.75423e-05 0.57 1.82868e-06 9.34634e-10
2.92864e-05 0.57 1.94448e-06 9.93905e-10
3.11411e-05 0.57 2.06762e-06 1.05695e-09
3.31131e-05 0.57 2.19855e-06 1.124e-09
3.52101e-05 0.57 2.33778e-06 1.19532e-09
3.74398e-05 0.57 2.48582e-06 1.27118e-09
3.98107e-05 0.57 2.64324e-06 1.35188e-09
4.23318e-05 0.57 2.81063e-06 1.43772e-09
4.50125e-05 0.57 2.98862e-06 1.52905e-09
4.7863e-05 0.57 3.17787e-06 1.62621e-09
5.0894e-05 0.57 3.37912e-06 1.72958e-09
5.4117e-05 0.57 3.59311e-06 1.83957e-09
5.7544e-05 0.57 3.82064e-06 1.95662e-09
6.11881e-05 0.57 4.06259e-06 2.08118e-09
6.50629e-05 0.57 4.31986e-06 2.21375e-09
6.91831e-05 0.57 4.59343e-06 2.35486e-09
7.35642e-05 0.57 4.88431e-06 2.50507e-09
7.82228e-05 0.57 5.19362e-06 2.66501e-09
8.31764e-05 0.57 5.52251e-06 2.8353e-09
8.84437e-05 0.57 5.87223e-06 3.01667e-09
9.40445e-05 0.57 6.2441e-06 3.20985e-09
0.0001 0.57 6.63952e-06 3.41567e-09
0.000106333 0.57 7.05998e-06 3.635e-09
0.000113066 0.57 7.50706e-06 3.86876e-09
0.000120226 0.57 7.98246e-06 4.118e-09
0.00012784 0.57 8.48796e-06 4.38379e-09
0.000135936 0.57 9.02547e-06 4.66735e-09
0.000144544 0.57 9.59702e-06 4.96995e-09
0.000153697 0.57 1.02048e-05 5.29301e-09
0.000163431 0.57 1.0851e-05 5.63806e-09
0.00017378 0.57 1.15382e-05 6.00676e-09
0.000184785 0.57 1.22688e-05 6.40096e-09
0.000196487 0.57 1.30458e-05 6.82266e-09
0.00020893 0.57 1.38719e-05 7.27405e-09
0.00022216 0.57 1.47504e-05 7.75757e-09
0.000236229 0.57 1.56845e-05 8.27589e-09
0.000251189 0.57 1.66777e-05 8.83197e-09
0.000267096 0.57 1.77338e-05 9.42911e-09
0.00028401 0.57 1.88569e-05 1.0071e-08
0.000301995 0.57 2.0051e-05 1.07616e-08
0.000321119 0.57 2.13208e-05 1.15057e-08
0.000341455 0.57 2.26709e-05 1.23082e-08
0.000363078 0.57 2.41066e-05 1.31749e-08
0.000386071 0.57 2.56332e-05 1.41124e-08
0.000410519 0.57 2.72564e-05 1.5128e-08
0.000436516 0.57 2.89825e-05 1.623e-08
0.000464159 0.57 3.08178e-05 1.74278e-08
0.000493552 0.57 3.27694e-05 1.87322e-08
0.000524807 0.57 3.48445e-05 2.01554e-08
0.000558042 0.57 3.70511e-05 2.17115e-08
0.000593381 0.57 3.93974e-05 2.34166e-08
0.000630957 0.57 4.18922e-05 2.52891e-08
0.000670914 0.57 4.45451e-05 2.73501e-08
0.0007134 0.57 4.73659e-05 2.96242e-08
0.000758578 0.57 5.03654e-05 3.21395e-08
0.000806616 0.57 5.35548e-05 3.49286e-08
0.000857696 0.57 5.69461e-05 3.80291e-08
0.000912011 0.57 6.05523e-05 4.14848e-08
0.000969765 0.57 6.43867e-05 4.53461e-08
0.00103118 0.57 6.8464e-05 4.96719e-08
0.00109648 0.57 7.27994e-05 5.45303e-08
0.00116591 0.57 7.74093e-05 6.00006e-08
0.00123975 0.57 8.23112e-05 6.61753e-08
0.00131826 0.57 8.75234e-05 7.31617e-08
0.00140174 0.57 9.30656e-05 8.10851e-08
0.0014905 0.57 9.89587e-05 9.00914e-08
0.00158489 0.57 0.000105225 1.00351e-07
0.00168526 0.57 0.000111888 1.12061e-07
0.00179198 0.57 0.000118973 1.25455e-07
0.00190546 0.57 0.000126506 1.40801e-07
0.00202613 0.57 0.000134516 1.58416e-07
0.00215443 0.57 0.000143034 1.78667e-07
0.00229087 0.57 0.00015209 2.01984e-07
0.00243594 0.57 0.00016172 2.28869e-07
0.0025902 0.57 0.000171959 2.59906e-07
0.00275423 0.57 0.000182847 2.9578e-07
0.00292864 0.57 0.000194423 3.37287e-07
0.00311411 0.57 0.000206732 3.85358e-07
0.00331131 0.57 0.00021982 4.4108e-07
0.00352101 0.57 0.000233736 5.0572e-07
0.00374398 0.57 0.000248532 5.80754e-07
0.00398107 0.57 0.000264265 6.67907e-07
0.00423318 0.57 0.000280992 7.69186e-07
0.00450125 0.57 0.000298778 8.86932e-07
0.0047863 0.57 0.000317688 1.02387e-06
0.0050894 0.57 0.000337793 1.18318e-06
0.0054117 0.57 0.00035917 1.36855e-06
0.0057544 0.57 0.000381897 1.58429e-06
0.00611881 0.57 0.00040606 1.8354e-06
0.00650629 0.57 0.00043175 2.12769e-06
0.00691831 0.57 0.000459062 2.46793e-06
0.00735642 0.57 0.000488097 2.86395e-06
0.00782228 0.57 0.000518965 3.32487e-06
0.00831764 0.57 0.00055178 3.86125e-06
0.00884437 0.57 0.000586664 4.48535e-06
0.00940445 0.57 0.000623746 5.21136e-06
0.01 0.57 0.000663164 6.05573e-06
0.0106333 0.57 0.000705062 7.03746e-06
0.0113066 0.57 0.000749596 8.17856e-06
0.0120226 0.57 0.000796928 9.50444e-06
0.012784 0.57 0.000847233 1.10444e-05
0.0135936 0.57 0.000900693 1.28324e-05
0.0144544 0.57 0.000957503 1.49073e-05
0.0153697 0.57 0.00101787 1.73141e-05
0.0163431 0.57 0.00108201 2.01045e-05
0.017378 0.57 0.00115015 2.33379e-05
0.0184785 0.57 0.00122254 2.70825e-05
0.0196487 0.57 0.00129943 3.14166e-05
0.020893 0.57 0.0013811 3.64296e-05
0.022216 0.57 0.00146782 4.22243e-05
0.0236229 0.57 0.0015599 4.89178e-05
0.0251189 0.57 0.00165766 5.66439e-05
0.0267096 0.57 0.00176142 6.55551e-05
0.028401 0.57 0.00187153 7.58249e-05
0.0301995 0.57 0.00198836 8.76506e-05
0.0321119 0.57 0.00211229 0.000101256
0.0341455 0.57 0.0022437 0.000116894
0.0363078 0.57 0.00238302 0.000134851
0.0386071 0.57 0.00253067 0.000155451
0.0410519 0.57 0.00268709 0.000179056
0.0436516 0.57 0.00285274 0.000206077
0.0464159 0.57 0.00302809 0.00023697
0.0493552 0.57 0.00321361 0.000272249
0.0524807 0.57 0.00340978 0.000312483
0.0558042 0.57 0.0036171 0.000358306
0.0593381 0.57 0.00383606 0.000410423
0.0630957 0.57 0.00406715 0.000469609
0.0670914 0.57 0.00431083 0.000536717
0.07134 0.57 0.00456757 0.000612684
0.0758578 0.57 0.00483781 0.000698529
0.0806616 0.57 0.00512195 0.000795359
0.0857696 0.57 0.00542035 0.00090437
0.0912011 0.57 0.00573331 0.00102684
0.0969765 0.57 0.00606106 0.00116414
0.103118 0.57 0.00640376 0.00131772
0.109648 0.57 0.00676143 0.00148907
0.116591 0.57 0.007134 0.00167978
0.123975 0.57 0.00752123 0.00189144
0.131826 0.57 0.00792272 0.00212567
0.140174 0.57 0.00833784 0.00238407
0.14905 0.57 0.00876577 0.0026682
0.158489 0.57 0.00920538 0.0029795
0.168526 0.57 0.00965526 0.00331926
0.179198 0.57 0.0101137 0.00368858
0.190546 0.57 0.0105785 0.00408824
0.202613 0.57 0.0110472 0.00451867
0.215443 0.57 0.0115169 0.00497984
0.229087 0.57 0.011984 0.00547115
0.243594 0.57 0.0124446 0.00599136
0.25902 0.57 0.0128943 0.00653841
0.275423 0.57 0.0133281 0.00710941
0.292864 0.57 0.0137404 0.00770043
0.311411 0.57 0.0141252 0.0083065
0.331131 0.57 0.014476 0.00892145
0.352101 0.57 0.0147859 0.0095379
0.374398 0.57 0.0150477 0.0101472
0.398107 0.57 0.0152539 0.0107396
0.423318 0.57 0.0153973 0.0113041
0.450125 0.57 0.0154703 0.0118287
0.47863 0.57 0.0154663 0.0123008
0.50894 0.57 0.015379 0.0127071
0.54117 0.57 0.015203 0.0130343
0.57544 0.57 0.0149344 0.0132698
0.611881 0.57 0.0145707 0.0134015
0.650629 0.57 0.0141114 0.0134192
0.691831 0.57 0.0135581 0.0133148
0.735642 0.57 0.012915 0.013083
0.782228 0.57 0.0121888 0.0127221
0.831764 0.57 0.0113888 0.0122343
0.884437 0.57 0.0105271 0.0116262
0.940445 0.57 0.0096179 0.0109088
1 0.57 0.00867774 0.0100974
1.06333 0.57 0.00772442 0.00921159
1.13066 0.57 0.00677655 0.00827384
1.20226 0.57 0.00585269 0.00730905
1.2784 0.57 0.00497046 0.00634302
1.35936 0.57 0.00414563 0.0054011
1.44544 0.57 0.00339127 0.00450668
1.53697 0.57 0.00271711 0.00367982
1.63431 0.57 0.00212908 0.00293608
1.7378 0.57 0.00162912 0.00228577
1.84785 0.57 0.00121536 0.00173358
1.96487 0.57 0.000882565 0.00127883
2.0893 0.57 0.000622813 0.000916073
2.2216 0.57 0.0004264 0.000636191
2.36229 0.57 0.000282752 0.000427638
2.51189 0.57 0.000181306 0.000277779
2.67096 0.57 0.00011224 0.00017409
2.8401 0.57 6.69785e-05 0.000105109
3.01995 0.57 3.84696e-05 6.10439e-05
3.21119 0.57 2.12343e-05 3.40521e-05
3.41455 0.57 1.12468e-05 1.82172e-05
3.63078 0.57 5.70661e-06 9.3316e-06
3.86071 0.57 2.76885e-06 4.56866e-06
4.10519 0.57 1.28204e-06 2.13353e-06
4.36516 0.57 5.65151e-07 9.48152e-07
4.64159 0.57 2.36553e-07 3.99917e-07
4.93552 0.57 9.37311e-08 1.59617e-07
5.24807 0.57 3.5042e-08 6.00855e-08
5.58042 0.57 1.2316e-08 2.12557e-08
5.93381 0.57 4.05351e-09 7.03896e-09
6.30957 0.57 1.24412e-09 2.17303e-09
6.70914 0.57 3.54512e-10 6.22621e-10
7.134 0.57 9.33432e-11 1.64791e-10
7.58578 0.57 2.25962e-11 4.00886e-11
8.06616 0.57 5.00223e-12 8.91592e-12
8.57696 0.57 1.00694e-12 1.80264e-12
9.12011 0.57 1.832e-13 3.29328e-13
9.69765 0.57 2.99324e-14 5.40187e-14
10.3118 0.57 4.36201e-15 7.90116e-15
10.9648 0.57 5.62866e-16 1.02311e-15
11.6591 0.57 6.38182e-17 1.16382e-16
12.3975 0.57 6.30579e-18 1.15353e-17
13.1826 0.57 5.38269e-19 9.87546e-19
14.0174 0.57 3.93273e-20 7.23518e-20
14.905 0.57 2.43522e-21 4.49182e-21
15.8489 0.57 1.26467e-22 2.33843e-22
16.8526 0.57 5.4471e-24 1.00952e-23
17.9198 0.57 1.92288e-25 3.57148e-25
19.0546 0.57 5.49364e-27 1.02246e-26
20.2613 0.57 1.25334e-28 2.33719e-28
21.5443 0.57 2.25104e-30 4.20533e-30
22.9087 0.57 3.13488e-32 5.86656e-32
24.3594 0.57 3.33106e-34 6.24377e-34
25.902 0.57 2.65476e-36 4.98368e-36
27.5423 0.57 1.55823e-38 2.92941e-38
29.2864 0.57 6.60679e-41 1.24373e-40
31.1411 0.57 1.98221e-43 3.73626e-43
33.1131 0.57 4.11717e-46 7.76972e-46
35.2101 0.57 5.78385e-49 1.09273e-48
37.4398 0.57 5.36104e-52 1.01393e-51
39.8107 0.57 3.19342e-55 6.0457e-55
42.3318 0.57 1.18871e-58 2.25254e-58
45.0125 0.57 2.68393e-62 5.09044e-62
47.863 0.57 3.5612e-66 6.75993e-66
50.894 0.57 2.68489e-70 5.10049e-70
54.117 0.57 1.10972e-74 2.10969e-74
57.544 0.57 2.4206e-79 4.60502e-79
61.1881 0.57 2.67595e-84 5.09412e-84
65.0629 0.57 1.4361e-89 2.73554e-89
69.1831 0.57 3.57408e-95 6.812e-95
73.5642 0.57 3.92902e-101 7.49258e-101
78.2228 0.57 1.81164e-107 3.45653e-107
83.1764 0.57 3.3161e-114 6.33004e-114
88.4437 0.57 2.27271e-121 4.3403e-121
94.0445 0.57 5.48027e-129 1.04704e-128
100 0.57 4.35182e-137 8.31777e-137

1e-06 0.58 6.67867e-08 3.39104e-11
1.06333e-06 0.58 7.10091e-08 3.60543e-11
1.13066e-06 0.58 7.55199e-08 3.83446e-11
1.20226e-06 0.58 8.02919e-08 4.07676e-11
1.2784e-06 0.58 8.53722e-08 4.33471e-11
1.35936e-06 0.58 9.07864e-08 4.60961e-11
1.44544e-06 0.58 9.65288e-08 4.90118e-11
1.53697e-06 0.58 1.02647e-07 5.21185e-11
1.63431e-06 0.58 1.09155e-07 5.54224e-11
1.7378e-06 0.58 1.16056e-07 5.89269e-11
1.84785e-06 0.58 1.23409e-07 6.266e-11
1.96487e-06 0.58 1.31228e-07 6.66304e-11
2.0893e-06 0.58 1.3954e-07 7.08506e-11
2.2216e-06 0.58 1.48372e-07 7.53351e-11
2.36229e-06 0.58 1.5777e-07 8.0107e-11
2.51189e-06 0.58 1.67757e-07 8.51777e-11
2.67096e-06 0.58 1.78381e-07 9.0572e-11
2.8401e-06 0.58 1.89678e-07 9.63082e-11
3.01995e-06 0.58 2.01691e-07 1.02408e-10
3.21119e-06 0.58 2.1446e-07 1.08892e-10
3.41455e-06 0.58 2.28045e-07 1.1579e-10
3.63078e-06 0.58 2.42486e-07 1.23122e-10
3.86071e-06 0.58 2.57841e-07 1.30919e-10
4.10519e-06 0.58 2.74168e-07 1.39209e-10
4.36516e-06 0.58 2.9153e-07 1.48026e-10
4.64159e-06 0.58 3.09993e-07 1.57401e-10
4.93552e-06 0.58 3.29625e-07 1.6737e-10
5.24807e-06 0.58 3.50498e-07 1.77969e-10
5.58042e-06 0.58 3.72694e-07 1.8924e-10
5.93381e-06 0.58 3.96296e-07 2.01225e-10
6.30957e-06 0.58 4.21391e-07 2.13968e-10
6.70914e-06 0.58 4.48076e-07 2.27519e-10
7.134e-06 0.58 4.76451e-07 2.41929e-10
7.58578e-06 0.58 5.06622e-07 2.57251e-10
8.06616e-06 0.58 5.38706e-07 2.73544e-10
8.57696e-06 0.58 5.7282e-07 2.90869e-10
9.12011e-06 0.58 6.09094e-07 3.09292e-10
9.69765e-06 0.58 6.47668e-07 3.28883e-10
1.03118e-05 0.58 6.88681e-07 3.49714e-10
1.09648e-05 0.58 7.32293e-07 3.71866e-10
1.16591e-05 0.58 7.78666e-07 3.9542e-10
1.23975e-05 0.58 8.27977e-07 4.20469e-10
1.31826e-05 0.58 8.80409e-07 4.47104e-10
1.40174e-05 0.58 9.36163e-07 4.75428e-10
1.4905e-05 0.58 9.95448e-07 5.05549e-10
1.58489e-05 0.58 1.05849e-06 5.37578e-10
1.68526e-05 0.58 1.12552e-06 5.71638e-10
1.79198e-05 0.58 1.19679e-06 6.07859e-10
1.90546e-05 0.58 1.27258e-06 6.46378e-10
2.02613e-05 0.58 1.35317e-06 6.87341e-10
2.15443e-05 0.58 1.43886e-06 7.30903e-10
2.29087e-05 0.58 1.52998e-06 7.77231e-10
2.43594e-05 0.58 1.62687e-06 8.265e-10
2.5902e-05 0.58 1.72989e-06 8.78898e-10
2.75423e-05 0.58 1.83944e-06 9.34626e-10
2.92864e-05 0.58 1.95592e-06 9.93896e-10
3.11411e-05 0.58 2.07978e-06 1.05693e-09
3.31131e-05 0.58 2.21149e-06 1.12398e-09
3.52101e-05 0.58 2.35154e-06 1.1953e-09
3.74398e-05 0.58 2.50045e-06 1.27116e-09
3.98107e-05 0.58 2.6588e-06 1.35185e-09
4.23318e-05 0.58 2.82717e-06 1.43769e-09
4.50125e-05 0.58 3.0062e-06 1.52901e-09
4.7863e-05 0.58 3.19658e-06 1.62617e-09
5.0894e-05 0.58 3.399e-06 1.72954e-09
5.4117e-05 0.58 3.61425e-06 1.83952e-09
5.7544e-05 0.58 3.84313e-06 1.95656e-09
6.11881e-05 0.58 4.0865e-06 2.08111e-09
6.50629e-05 0.58 4.34528e-06 2.21366e-09
6.91831e-05 0.58 4.62046e-06 2.35476e-09
7.35642e-05 0.58 4.91305e-06 2.50495e-09
7.82228e-05 0.58 5.22418e-06 2.66486e-09
8.31764e-05 0.58 5.55501e-06 2.83513e-09
8.84437e-05 0.58 5.90679e-06 3.01647e-09
9.40445e-05 0.58 6.28085e-06 3.20962e-09
0.0001 0.58 6.67859e-06 3.41539e-09
0.000106333 0.58 7.10152e-06 3.63466e-09
0.000113066 0.58 7.55124e-06 3.86837e-09
0.000120226 0.58 8.02943e-06 4.11752e-09
0.00012784 0.58 8.53791e-06 4.38323e-09
0.000135936 0.58 9.07858e-06 4.66668e-09
0.000144544 0.58 9.6535e-06 4.96916e-09
0.000153697 0.58 1.02648e-05 5.29208e-09
0.000163431 0.58 1.09149e-05 5.63695e-09
0.00017378 0.58 1.16061e-05 6.00546e-09
0.000184785 0.58 1.2341e-05 6.39942e-09
0.000196487 0.58 1.31225e-05 6.82083e-09
0.00020893 0.58 1.39535e-05 7.27188e-09
0.00022216 0.58 1.48372e-05 7.755e-09
0.000236229 0.58 1.57768e-05 8.27285e-09
0.000251189 0.58 1.67758e-05 8.82838e-09
0.000267096 0.58 1.78382e-05 9.42486e-09
0.00028401 0.58 1.89678e-05 1.00659e-08
0.000301995 0.58 2.0169e-05 1.07557e-08
0.000321119 0.58 2.14462e-05 1.14986e-08
0.000341455 0.58 2.28043e-05 1.22998e-08
0.000363078 0.58 2.42484e-05 1.31651e-08
0.000386071 0.58 2.5784e-05 1.41008e-08
