# Collapsar-like analytic profile with exponential cutoff
# rho(r) = rho0*(r/r0)^(-alpha)*exp[-(r-r0)/Rcut]
# columns:
# r_cm dens_gcm3 temp_MeV ye pres_dummy entr_dummy
1.19131e+09 398.944 0.179339 0.346082 71.546 0.0243614
1.19589e+09 393.774 0.178652 0.346215 70.3485 0.0243739
1.20049e+09 388.668 0.177968 0.346349 69.1704 0.0243864
1.20511e+09 383.627 0.177286 0.346482 68.0115 0.0243989
1.20975e+09 378.649 0.176605 0.346616 66.8714 0.0244114
1.2144e+09 373.733 0.175927 0.346749 65.7498 0.0244238
1.21907e+09 368.878 0.175251 0.346882 64.6465 0.0244362
1.22376e+09 364.085 0.174578 0.347016 63.5611 0.0244486
1.22847e+09 359.352 0.173906 0.347149 62.4933 0.024461
1.23319e+09 354.678 0.173236 0.347282 61.443 0.0244734
1.23793e+09 350.063 0.172568 0.347416 60.4097 0.0244857
1.2427e+09 345.505 0.171903 0.347549 59.3933 0.024498
1.24748e+09 341.005 0.171239 0.347683 58.3934 0.0245103
1.25227e+09 336.562 0.170578 0.347816 57.4099 0.0245226
1.25709e+09 332.174 0.169918 0.347949 56.4424 0.0245349
1.26193e+09 327.842 0.169261 0.348083 55.4907 0.0245471
1.26678e+09 323.564 0.168605 0.348216 54.5545 0.0245594
1.27165e+09 319.34 0.167952 0.348349 53.6336 0.0245716
1.27654e+09 315.169 0.1673 0.348483 52.7278 0.0245838
1.28145e+09 311.05 0.166651 0.348616 51.8368 0.0245959
1.28638e+09 306.984 0.166003 0.34875 50.9603 0.0246081
1.29133e+09 302.969 0.165358 0.348883 50.0982 0.0246202
1.2963e+09 299.004 0.164714 0.349016 49.2502 0.0246323
1.30128e+09 295.089 0.164073 0.34915 48.4161 0.0246444
1.30629e+09 291.224 0.163433 0.349283 47.5957 0.0246565
1.31131e+09 287.408 0.162796 0.349416 46.7887 0.0246686
1.31636e+09 283.639 0.16216 0.34955 45.995 0.0246806
1.32142e+09 279.919 0.161527 0.349683 45.2143 0.0246926
1.3265e+09 276.245 0.160895 0.349817 44.4464 0.0247046
1.3316e+09 272.618 0.160265 0.34995 43.6911 0.0247166
1.33672e+09 269.036 0.159637 0.350083 42.9483 0.0247285
1.34187e+09 265.5 0.159012 0.350217 42.2176 0.0247404
1.34703e+09 262.009 0.158388 0.35035 41.499 0.0247523
1.35221e+09 258.562 0.157766 0.350483 40.7922 0.0247642
1.35741e+09 255.158 0.157146 0.350617 40.097 0.0247761
1.36263e+09 251.798 0.156528 0.35075 39.4133 0.0247879
1.36787e+09 248.48 0.155911 0.350884 38.7409 0.0247997
1.37313e+09 245.205 0.155297 0.351017 38.0795 0.0248115
1.37841e+09 241.97 0.154685 0.35115 37.4291 0.0248233
1.38372e+09 238.777 0.154074 0.351284 36.7894 0.0248351
1.38904e+09 235.625 0.153465 0.351417 36.1603 0.0248468
1.39438e+09 232.512 0.152859 0.351551 35.5415 0.0248585
1.39974e+09 229.439 0.152254 0.351684 34.933 0.0248702
1.40513e+09 226.405 0.151651 0.351817 34.3345 0.0248818
1.41053e+09 223.41 0.15105 0.351951 33.746 0.0248935
1.41596e+09 220.453 0.15045 0.352084 33.1672 0.0249051
1.4214e+09 217.533 0.149853 0.352217 32.598 0.0249167
1.42687e+09 214.651 0.149257 0.352351 32.0382 0.0249282
1.43236e+09 211.805 0.148664 0.352484 31.4877 0.0249398
1.43787e+09 208.996 0.148072 0.352618 30.9463 0.0249513
1.4434e+09 206.222 0.147482 0.352751 30.4139 0.0249628
1.44895e+09 203.484 0.146893 0.352884 29.8904 0.0249743
1.45452e+09 200.78 0.146307 0.353018 29.3756 0.0249857
1.46012e+09 198.111 0.145722 0.353151 28.8693 0.0249971
1.46573e+09 195.477 0.14514 0.353284 28.3714 0.0250085
1.47137e+09 192.875 0.144559 0.353418 27.8818 0.0250199
1.47703e+09 190.308 0.14398 0.353551 27.4004 0.0250312
1.48271e+09 187.772 0.143402 0.353685 26.927 0.0250426
1.48842e+09 185.27 0.142827 0.353818 26.4615 0.0250538
1.49414e+09 182.799 0.142253 0.353951 26.0037 0.0250651
1.49989e+09 180.36 0.141681 0.354085 25.5536 0.0250764
1.50566e+09 177.952 0.141111 0.354218 25.111 0.0250876
1.51145e+09 175.575 0.140542 0.354351 24.6758 0.0250988
1.51726e+09 173.229 0.139976 0.354485 24.2478 0.0251099
1.5231e+09 170.913 0.139411 0.354618 23.8271 0.0251211
1.52896e+09 168.626 0.138848 0.354752 23.4133 0.0251322
1.53484e+09 166.369 0.138286 0.354885 23.0065 0.0251433
1.54074e+09 164.14 0.137727 0.355018 22.6065 0.0251543
1.54667e+09 161.94 0.137169 0.355152 22.2132 0.0251654
1.55261e+09 159.769 0.136613 0.355285 21.8265 0.0251764
1.55859e+09 157.625 0.136058 0.355418 21.4462 0.0251874
1.56458e+09 155.509 0.135506 0.355552 21.0724 0.0251983
1.5706e+09 153.421 0.134955 0.355685 20.7048 0.0252092
1.57664e+09 151.359 0.134405 0.355819 20.3435 0.0252201
1.5827e+09 149.324 0.133858 0.355952 19.9881 0.025231
1.58879e+09 147.314 0.133312 0.356085 19.6388 0.0252418
1.5949e+09 145.331 0.132768 0.356219 19.2953 0.0252527
1.60104e+09 143.374 0.132226 0.356352 18.9577 0.0252634
1.6072e+09 141.441 0.131685 0.356485 18.6257 0.0252742
1.61338e+09 139.534 0.131146 0.356619 18.2993 0.0252849
1.61958e+09 137.651 0.130609 0.356752 17.9784 0.0252956
1.62581e+09 135.793 0.130073 0.356886 17.663 0.0253063
1.63207e+09 133.958 0.129539 0.357019 17.3528 0.0253169
1.63834e+09 132.147 0.129007 0.357152 17.0479 0.0253275
1.64464e+09 130.36 0.128476 0.357286 16.7482 0.0253381
1.65097e+09 128.596 0.127947 0.357419 16.4535 0.0253487
1.65732e+09 126.855 0.12742 0.357553 16.1638 0.0253592
1.66369e+09 125.136 0.126894 0.357686 15.8791 0.0253697
1.67009e+09 123.439 0.12637 0.357819 15.5991 0.0253802
1.67652e+09 121.765 0.125848 0.357953 15.3239 0.0253906
1.68297e+09 120.112 0.125328 0.358086 15.0534 0.025401
1.68944e+09 118.481 0.124808 0.358219 14.7874 0.0254114
1.69594e+09 116.871 0.124291 0.358353 14.526 0.0254217
1.70246e+09 115.282 0.123775 0.358486 14.269 0.025432
1.70901e+09 113.713 0.123261 0.35862 14.0164 0.0254423
1.71558e+09 112.165 0.122749 0.358753 13.7681 0.0254525
1.72218e+09 110.637 0.122238 0.358886 13.524 0.0254627
1.7288e+09 109.129 0.121728 0.35902 13.2841 0.0254729
1.73545e+09 107.64 0.121221 0.359153 13.0483 0.0254831
1.74213e+09 106.171 0.120715 0.359286 12.8164 0.0254932
1.74883e+09 104.721 0.12021 0.35942 12.5886 0.0255033
1.75556e+09 103.291 0.119707 0.359553 12.3646 0.0255133
1.76231e+09 101.878 0.119206 0.359687 12.1445 0.0255233
1.76909e+09 100.484 0.118706 0.35982 11.9281 0.0255333
1.77589e+09 99.1087 0.118208 0.359953 11.7154 0.0255433
1.78272e+09 97.751 0.117712 0.360087 11.5064 0.0255532
1.78958e+09 96.411 0.117217 0.36022 11.301 0.0255631
1.79646e+09 95.0886 0.116723 0.360353 11.099 0.0255729
1.80337e+09 93.7836 0.116231 0.360487 10.9006 0.0255828
1.81031e+09 92.4956 0.115741 0.36062 10.7055 0.0255926
1.81727e+09 91.2244 0.115252 0.360754 10.5138 0.0256023
1.82426e+09 89.97 0.114765 0.360887 10.3254 0.025612
1.83128e+09 88.732 0.114279 0.36102 10.1402 0.0256217
1.83832e+09 87.5103 0.113795 0.361154 9.95826 0.0256314
1.84539e+09 86.3045 0.113313 0.361287 9.77941 0.025641
1.85249e+09 85.1147 0.112832 0.36142 9.60364 0.0256505
1.85962e+09 83.9405 0.112352 0.361554 9.4309 0.0256601
1.86677e+09 82.7817 0.111874 0.361687 9.26114 0.0256696
1.87395e+09 81.6381 0.111398 0.361821 9.09431 0.0256791
1.88116e+09 80.5097 0.110923 0.361954 8.93037 0.0256885
1.88839e+09 79.396 0.11045 0.362087 8.76926 0.0256979
1.89565e+09 78.2971 0.109978 0.362221 8.61093 0.0257073
1.90295e+09 77.2127 0.109507 0.362354 8.45535 0.0257166
1.91027e+09 76.1425 0.109038 0.362487 8.30246 0.0257259
1.91761e+09 75.0865 0.108571 0.362621 8.15222 0.0257351
1.92499e+09 74.0445 0.108105 0.362754 8.00458 0.0257443
1.93239e+09 73.0162 0.107641 0.362888 7.85951 0.0257535
1.93983e+09 72.0015 0.107178 0.363021 7.71695 0.0257627
1.94729e+09 71.0002 0.106716 0.363154 7.57688 0.0257718
1.95478e+09 70.0122 0.106256 0.363288 7.43924 0.0257808
1.96229e+09 69.0373 0.105798 0.363421 7.30399 0.0257899
1.96984e+09 68.0753 0.105341 0.363555 7.1711 0.0257988
1.97742e+09 67.126 0.104885 0.363688 7.04053 0.0258078
1.98502e+09 66.1894 0.104431 0.363821 6.91223 0.0258167
1.99266e+09 65.2651 0.103979 0.363955 6.78617 0.0258256
2.00032e+09 64.3532 0.103527 0.364088 6.66232 0.0258344
2.00802e+09 63.4533 0.103078 0.364221 6.54062 0.0258432
2.01574e+09 62.5655 0.102629 0.364355 6.42106 0.025852
2.02349e+09 61.6894 0.102183 0.364488 6.30358 0.0258607
2.03128e+09 60.825 0.101737 0.364622 6.18817 0.0258694
2.03909e+09 59.9722 0.101293 0.364755 6.07477 0.025878
2.04693e+09 59.1306 0.100851 0.364888 5.96337 0.0258866
2.05481e+09 58.3004 0.10041 0.365022 5.85391 0.0258951
2.06271e+09 57.4811 0.0999699 0.365155 5.74639 0.0259036
2.07064e+09 56.6729 0.0995317 0.365288 5.64075 0.0259121
2.07861e+09 55.8754 0.0990949 0.365422 5.53696 0.0259206
2.0866e+09 55.0886 0.0986594 0.365555 5.43501 0.0259289
2.09463e+09 54.3123 0.0982254 0.365689 5.33485 0.0259373
2.10269e+09 53.5464 0.0977928 0.365822 5.23645 0.0259456
2.11077e+09 52.7907 0.0973616 0.365955 5.13979 0.0259539
2.11889e+09 52.0452 0.0969318 0.366089 5.04484 0.0259621
2.12704e+09 51.3097 0.0965034 0.366222 4.95156 0.0259703
2.13522e+09 50.584 0.0960764 0.366355 4.85993 0.0259784
2.14344e+09 49.8681 0.0956508 0.366489 4.76992 0.0259865
2.15168e+09 49.1618 0.0952265 0.366622 4.6815 0.0259945
2.15996e+09 48.4649 0.0948037 0.366756 4.59465 0.0260026
2.16826e+09 47.7775 0.0943822 0.366889 4.50934 0.0260105
2.1766e+09 47.0993 0.0939621 0.367022 4.42555 0.0260184
2.18498e+09 46.4302 0.0935433 0.367156 4.34324 0.0260263
2.19338e+09 45.7702 0.093126 0.367289 4.26239 0.0260341
2.20182e+09 45.119 0.09271 0.367422 4.18298 0.0260419
2.21028e+09 44.4766 0.0922953 0.367556 4.10498 0.0260497
2.21879e+09 43.8429 0.091882 0.367689 4.02837 0.0260574
2.22732e+09 43.2178 0.0914701 0.367823 3.95313 0.026065
2.23589e+09 42.6011 0.0910595 0.367956 3.87923 0.0260726
2.24449e+09 41.9927 0.0906502 0.368089 3.80665 0.0260802
2.25312e+09 41.3926 0.0902423 0.368223 3.73536 0.0260877
2.26179e+09 40.8006 0.0898357 0.368356 3.66535 0.0260952
2.27049e+09 40.2166 0.0894305 0.368489 3.59659 0.0261026
2.27922e+09 39.6405 0.0890266 0.368623 3.52906 0.02611
2.28798e+09 39.0723 0.088624 0.368756 3.46274 0.0261173
2.29679e+09 38.5117 0.0882228 0.36889 3.39761 0.0261246
2.30562e+09 37.9588 0.0878228 0.369023 3.33365 0.0261318
2.31449e+09 37.4134 0.0874242 0.369156 3.27083 0.026139
2.32339e+09 36.8754 0.0870269 0.36929 3.20915 0.0261462
2.33233e+09 36.3447 0.0866309 0.369423 3.14858 0.0261533
2.3413e+09 35.8213 0.0862363 0.369557 3.08909 0.0261603
2.3503e+09 35.3049 0.0858429 0.36969 3.03068 0.0261673
2.35934e+09 34.7957 0.0854508 0.369823 2.97332 0.0261743
2.36842e+09 34.2933 0.08506 0.369957 2.91699 0.0261812
2.37753e+09 33.7979 0.0846706 0.37009 2.86168 0.026188
2.38667e+09 33.3092 0.0842824 0.370223 2.80738 0.0261948
2.39585e+09 32.8272 0.0838955 0.370357 2.75405 0.0262016
2.40507e+09 32.3517 0.0835098 0.37049 2.70169 0.0262083
2.41432e+09 31.8828 0.0831255 0.370624 2.65028 0.0262149
2.4236e+09 31.4203 0.0827425 0.370757 2.5998 0.0262215
2.43292e+09 30.9642 0.0823607 0.37089 2.55023 0.0262281
2.44228e+09 30.5143 0.0819802 0.371024 2.50157 0.0262346
2.45168e+09 30.0706 0.0816009 0.371157 2.45379 0.026241
2.46111e+09 29.6329 0.0812229 0.37129 2.40688 0.0262474
2.47057e+09 29.2013 0.0808462 0.371424 2.36082 0.0262538
2.48008e+09 28.7757 0.0804708 0.371557 2.3156 0.0262601
2.48961e+09 28.3559 0.0800966 0.371691 2.27121 0.0262663
2.49919e+09 27.9418 0.0797236 0.371824 2.22762 0.0262725
2.5088e+09 27.5335 0.0793519 0.371957 2.18484 0.0262787
2.51845e+09 27.1308 0.0789815 0.372091 2.14283 0.0262848
2.52814e+09 26.7337 0.0786123 0.372224 2.1016 0.0262908
2.53786e+09 26.3421 0.0782443 0.372357 2.06112 0.0262968
2.54762e+09 25.9558 0.0778776 0.372491 2.02138 0.0263027
2.55742e+09 25.575 0.0775121 0.372624 1.98237 0.0263086
2.56726e+09 25.1993 0.0771478 0.372758 1.94407 0.0263144
2.57713e+09 24.8289 0.0767848 0.372891 1.90648 0.0263202
2.58705e+09 24.4637 0.0764229 0.373024 1.86958 0.0263259
2.597e+09 24.1035 0.0760623 0.373158 1.83337 0.0263316
2.60699e+09 23.7483 0.075703 0.373291 1.79781 0.0263372
2.61701e+09 23.398 0.0753448 0.373424 1.76292 0.0263427
2.62708e+09 23.0526 0.0749879 0.373558 1.72866 0.0263482
2.63718e+09 22.712 0.0746321 0.373691 1.69504 0.0263537
2.64733e+09 22.3761 0.0742776 0.373825 1.66205 0.026359
2.65751e+09 22.045 0.0739243 0.373958 1.62966 0.0263644
2.66773e+09 21.7184 0.0735721 0.374091 1.59787 0.0263696
2.67799e+09 21.3964 0.0732212 0.374225 1.56667 0.0263748
2.68829e+09 21.0789 0.0728715 0.374358 1.53605 0.02638
2.69863e+09 20.7658 0.0725229 0.374491 1.506 0.0263851
2.70901e+09 20.4572 0.0721756 0.374625 1.47651 0.0263901
2.71943e+09 20.1528 0.0718294 0.374758 1.44756 0.0263951
2.72989e+09 19.8527 0.0714844 0.374892 1.41916 0.0264001
2.74039e+09 19.5568 0.0711406 0.375025 1.39128 0.0264049
2.75093e+09 19.265 0.070798 0.375158 1.36393 0.0264097
2.76151e+09 18.9774 0.0704565 0.375292 1.33708 0.0264145
2.77213e+09 18.6938 0.0701162 0.375425 1.31074 0.0264192
2.7828e+09 18.4142 0.0697771 0.375559 1.28489 0.0264238
2.7935e+09 18.1385 0.0694392 0.375692 1.25952 0.0264284
2.80424e+09 17.8667 0.0691024 0.375825 1.23463 0.0264329
2.81503e+09 17.5987 0.0687668 0.375959 1.21021 0.0264374
2.82586e+09 17.3345 0.0684323 0.376092 1.18624 0.0264418
2.83673e+09 17.074 0.068099 0.376225 1.16273 0.0264461
2.84764e+09 16.8173 0.0677668 0.376359 1.13965 0.0264504
2.85859e+09 16.5641 0.0674358 0.376492 1.11701 0.0264546
2.86959e+09 16.3145 0.0671059 0.376626 1.0948 0.0264587
2.88062e+09 16.0685 0.0667772 0.376759 1.07301 0.0264628
2.8917e+09 15.8259 0.0664496 0.376892 1.05163 0.0264669
2.90283e+09 15.5868 0.0661232 0.377026 1.03065 0.0264708
2.91399e+09 15.3511 0.0657978 0.377159 1.01007 0.0264747
2.9252e+09 15.1187 0.0654737 0.377292 0.989879 0.0264786
2.93645e+09 14.8897 0.0651506 0.377426 0.970071 0.0264824
2.94774e+09 14.6639 0.0648287 0.377559 0.950639 0.0264861
2.95908e+09 14.4413 0.0645079 0.377693 0.931576 0.0264897
2.97046e+09 14.2219 0.0641882 0.377826 0.912875 0.0264933
2.98189e+09 14.0056 0.0638696 0.377959 0.89453 0.0264968
2.99336e+09 13.7924 0.0635522 0.378093 0.876534 0.0265003
3.00487e+09 13.5822 0.0632358 0.378226 0.858882 0.0265037
3.01643e+09 13.375 0.0629206 0.378359 0.841566 0.026507
3.02803e+09 13.1709 0.0626065 0.378493 0.824581 0.0265103
3.03968e+09 12.9696 0.0622935 0.378626 0.807921 0.0265135
3.05137e+09 12.7712 0.0619816 0.37876 0.79158 0.0265166
3.06311e+09 12.5757 0.0616707 0.378893 0.775551 0.0265197
3.07489e+09 12.383 0.061361 0.379026 0.759831 0.0265227
3.08671e+09 12.193 0.0610524 0.37916 0.744412 0.0265256
3.09859e+09 12.0058 0.0607449 0.379293 0.729289 0.0265285
3.11051e+09 11.8212 0.0604384 0.379426 0.714457 0.0265313
3.12247e+09 11.6394 0.0601331 0.37956 0.699911 0.0265341
3.13448e+09 11.4601 0.0598288 0.379693 0.685645 0.0265367
3.14654e+09 11.2835 0.0595256 0.379827 0.671655 0.0265393
3.15864e+09 11.1093 0.0592235 0.37996 0.657934 0.0265419
3.17079e+09 10.9378 0.0589225 0.380093 0.644479 0.0265443
3.18298e+09 10.7686 0.0586225 0.380227 0.631285 0.0265467
3.19523e+09 10.602 0.0583236 0.38036 0.618346 0.026549
3.20752e+09 10.4377 0.0580258 0.380493 0.605658 0.0265513
3.21985e+09 10.2759 0.057729 0.380627 0.593216 0.0265535
3.23224e+09 10.1164 0.0574334 0.38076 0.581016 0.0265556
3.24467e+09 9.95916 0.0571387 0.380894 0.569053 0.0265577
3.25715e+09 9.80425 0.0568452 0.381027 0.557324 0.0265596
3.26968e+09 9.65159 0.0565526 0.38116 0.545823 0.0265615
3.28225e+09 9.50116 0.0562612 0.381294 0.534546 0.0265634
3.29488e+09 9.35292 0.0559708 0.381427 0.52349 0.0265651
3.30755e+09 9.20685 0.0556814 0.381561 0.51265 0.0265668
3.32027e+09 9.06291 0.0553931 0.381694 0.502023 0.0265685
3.33304e+09 8.92108 0.0551058 0.381827 0.491603 0.02657
3.34586e+09 8.78132 0.0548196 0.381961 0.481388 0.0265715
3.35873e+09 8.64361 0.0545344 0.382094 0.471374 0.0265729
3.37165e+09 8.50792 0.0542502 0.382227 0.461556 0.0265742
3.38462e+09 8.37422 0.0539671 0.382361 0.451932 0.0265755
3.39764e+09 8.24248 0.053685 0.382494 0.442498 0.0265767
3.41071e+09 8.11268 0.0534039 0.382628 0.433249 0.0265778
3.42382e+09 7.98479 0.0531239 0.382761 0.424183 0.0265788
3.43699e+09 7.85879 0.0528449 0.382894 0.415297 0.0265798
3.45021e+09 7.73464 0.0525669 0.383028 0.406586 0.0265806
3.46348e+09 7.61233 0.0522899 0.383161 0.398048 0.0265815
3.47681e+09 7.49182 0.052014 0.383294 0.389679 0.0265822
3.49018e+09 7.37309 0.051739 0.383428 0.381477 0.0265829
3.5036e+09 7.25612 0.0514651 0.383561 0.373437 0.0265834
3.51708e+09 7.14089 0.0511922 0.383695 0.365558 0.0265839
3.53061e+09 7.02736 0.0509203 0.383828 0.357835 0.0265844
3.54419e+09 6.91552 0.0506494 0.383961 0.350266 0.0265847
3.55782e+09 6.80534 0.0503794 0.384095 0.342849 0.026585
3.5715e+09 6.69679 0.0501105 0.384228 0.33558 0.0265852
3.58524e+09 6.58987 0.0498426 0.384361 0.328456 0.0265853
3.59903e+09 6.48453 0.0495757 0.384495 0.321475 0.0265854
3.61287e+09 6.38077 0.0493098 0.384628 0.314634 0.0265853
3.62677e+09 6.27855 0.0490449 0.384762 0.307931 0.0265852
3.64072e+09 6.17787 0.0487809 0.384895 0.301362 0.026585
3.65472e+09 6.07869 0.048518 0.385028 0.294926 0.0265848
3.66878e+09 5.98099 0.048256 0.385162 0.288619 0.0265844
3.68289e+09 5.88476 0.047995 0.385295 0.282439 0.026584
3.69706e+09 5.78997 0.047735 0.385428 0.276384 0.0265835
3.71128e+09 5.6966 0.047476 0.385562 0.270452 0.0265829
3.72555e+09 5.60464 0.047218 0.385695 0.26464 0.0265822
3.73988e+09 5.51406 0.0469609 0.385829 0.258945 0.0265815
3.75426e+09 5.42485 0.0467048 0.385962 0.253366 0.0265806
3.7687e+09 5.33698 0.0464496 0.386095 0.247901 0.0265797
3.7832e+09 5.25044 0.0461955 0.386229 0.242546 0.0265787
3.79775e+09 5.1652 0.0459422 0.386362 0.237301 0.0265776
3.81236e+09 5.08126 0.04569 0.386495 0.232163 0.0265765
3.82702e+09 4.99858 0.0454387 0.386629 0.227129 0.0265752
3.84174e+09 4.91716 0.0451884 0.386762 0.222198 0.0265739
3.85652e+09 4.83697 0.044939 0.386896 0.217369 0.0265725
3.87135e+09 4.758 0.0446906 0.387029 0.212638 0.026571
3.88624e+09 4.68023 0.0444431 0.387162 0.208004 0.0265694
3.90119e+09 4.60364 0.0441966 0.387296 0.203465 0.0265678
3.91619e+09 4.52822 0.043951 0.387429 0.19902 0.026566
3.93126e+09 4.45395 0.0437064 0.387563 0.194666 0.0265642
3.94638e+09 4.38081 0.0434627 0.387696 0.190402 0.0265623
3.96156e+09 4.30879 0.0432199 0.387829 0.186226 0.0265602
3.97679e+09 4.23787 0.0429781 0.387963 0.182136 0.0265582
3.99209e+09 4.16804 0.0427372 0.388096 0.178131 0.026556
4.00745e+09 4.09928 0.0424973 0.388229 0.174208 0.0265537
4.02286e+09 4.03157 0.0422583 0.388363 0.170367 0.0265514
4.03833e+09 3.96491 0.0420202 0.388496 0.166606 0.0265489
4.05387e+09 3.89926 0.041783 0.38863 0.162923 0.0265464
4.06946e+09 3.83463 0.0415468 0.388763 0.159317 0.0265438
4.08511e+09 3.771 0.0413115 0.388896 0.155785 0.0265411
4.10082e+09 3.70834 0.0410771 0.38903 0.152328 0.0265383
4.1166e+09 3.64666 0.0408436 0.389163 0.148943 0.0265354
4.13243e+09 3.58592 0.0406111 0.389296 0.145628 0.0265324
4.14832e+09 3.52613 0.0403794 0.38943 0.142383 0.0265294
4.16428e+09 3.46726 0.0401487 0.389563 0.139206 0.0265262
4.1803e+09 3.40931 0.0399189 0.389697 0.136096 0.026523
4.19638e+09 3.35226 0.03969 0.38983 0.133051 0.0265197
4.21252e+09 3.29609 0.039462 0.389963 0.13007 0.0265163
4.22872e+09 3.2408 0.0392349 0.390097 0.127152 0.0265127
4.24498e+09 3.18637 0.0390087 0.39023 0.124296 0.0265091
4.26131e+09 3.13278 0.0387834 0.390363 0.1215 0.0265055
4.2777e+09 3.08004 0.0385589 0.390497 0.118763 0.0265017
4.29415e+09 3.02811 0.0383354 0.39063 0.116084 0.0264978
4.31067e+09 2.97701 0.0381128 0.390764 0.113462 0.0264938
4.32725e+09 2.9267 0.0378911 0.390897 0.110896 0.0264898
4.34389e+09 2.87718 0.0376703 0.39103 0.108384 0.0264856
4.3606e+09 2.82844 0.0374503 0.391164 0.105926 0.0264814
4.37737e+09 2.78046 0.0372313 0.391297 0.10352 0.026477
4.39421e+09 2.73324 0.0370131 0.39143 0.101166 0.0264726
4.41111e+09 2.68676 0.0367958 0.391564 0.0988615 0.026468
4.42808e+09 2.64102 0.0365794 0.391697 0.0966068 0.0264634
4.44511e+09 2.596 0.0363638 0.391831 0.0944004 0.0264587
4.46221e+09 2.55169 0.0361492 0.391964 0.0922414 0.0264539
4.47937e+09 2.50808 0.0359354 0.392097 0.0901288 0.026449
4.4966e+09 2.46516 0.0357225 0.392231 0.0880616 0.026444
4.5139e+09 2.42292 0.0355104 0.392364 0.0860391 0.0264389
4.53126e+09 2.38136 0.0352993 0.392497 0.0840602 0.0264337
4.54869e+09 2.34045 0.0350889 0.392631 0.082124 0.0264284
4.56618e+09 2.3002 0.0348795 0.392764 0.0802298 0.026423
4.58374e+09 2.26059 0.0346709 0.392898 0.0783766 0.0264175
4.60138e+09 2.22161 0.0344632 0.393031 0.0765636 0.0264119
4.61907e+09 2.18325 0.0342563 0.393164 0.0747901 0.0264062
4.63684e+09 2.14551 0.0340503 0.393298 0.0730551 0.0264004
4.65467e+09 2.10837 0.0338451 0.393431 0.071358 0.0263945
4.67258e+09 2.07183 0.0336408 0.393565 0.0696978 0.0263885
4.69055e+09 2.03587 0.0334373 0.393698 0.068074 0.0263824
4.70859e+09 2.00049 0.0332347 0.393831 0.0664857 0.0263763
4.7267e+09 1.96568 0.0330329 0.393965 0.0649322 0.02637
4.74488e+09 1.93143 0.032832 0.394098 0.0634128 0.0263636
4.76313e+09 1.89774 0.0326319 0.394231 0.0619268 0.0263571
4.78145e+09 1.86458 0.0324327 0.394365 0.0604735 0.0263505
4.79984e+09 1.83197 0.0322343 0.394498 0.0590522 0.0263438
4.81831e+09 1.79988 0.0320367 0.394632 0.0576622 0.026337
4.83684e+09 1.76831 0.03184 0.394765 0.056303 0.0263301
4.85544e+09 1.73726 0.0316441 0.394898 0.0549739 0.0263231
4.87412e+09 1.70671 0.031449 0.395032 0.0536742 0.026316
4.89286e+09 1.67665 0.0312547 0.395165 0.0524034 0.0263088
4.91168e+09 1.64709 0.0310613 0.395298 0.0511608 0.0263015
4.93058e+09 1.61801 0.0308687 0.395432 0.0499459 0.0262941
4.94954e+09 1.5894 0.030677 0.395565 0.048758 0.0262866
4.96858e+09 1.56126 0.030486 0.395699 0.0475967 0.026279
4.98769e+09 1.53359 0.0302959 0.395832 0.0464613 0.0262713
5.00687e+09 1.50636 0.0301066 0.395965 0.0453513 0.0262634
5.02613e+09 1.47958 0.0299181 0.396099 0.0442663 0.0262555
5.04546e+09 1.45325 0.0297304 0.396232 0.0432056 0.0262475
5.06487e+09 1.42734 0.0295435 0.396365 0.0421687 0.0262393
5.08435e+09 1.40187 0.0293574 0.396499 0.0411552 0.0262311
5.10391e+09 1.37681 0.0291722 0.396632 0.0401645 0.0262227
5.12354e+09 1.35217 0.0289877 0.396766 0.0391962 0.0262142
5.14324e+09 1.32793 0.0288041 0.396899 0.0382498 0.0262057
5.16303e+09 1.3041 0.0286212 0.397032 0.0373249 0.026197
5.18288e+09 1.28066 0.0284392 0.397166 0.0364209 0.0261882
5.20282e+09 1.25761 0.0282579 0.397299 0.0355375 0.0261793
5.22283e+09 1.23494 0.0280775 0.397432 0.0346741 0.0261703
5.24292e+09 1.21266 0.0278978 0.397566 0.0338305 0.0261612
5.26309e+09 1.19074 0.0277189 0.397699 0.033006 0.026152
5.28333e+09 1.16919 0.0275409 0.397833 0.0322005 0.0261426
5.30365e+09 1.148 0.0273636 0.397966 0.0314133 0.0261332
5.32405e+09 1.12716 0.0271871 0.398099 0.0306442 0.0261236
5.34453e+09 1.10668 0.0270114 0.398233 0.0298928 0.026114
5.36508e+09 1.08653 0.0268364 0.398366 0.0291587 0.0261042
5.38572e+09 1.06673 0.0266623 0.398499 0.0284414 0.0260943
5.40643e+09 1.04726 0.0264889 0.398633 0.0277407 0.0260843
5.42723e+09 1.02811 0.0263163 0.398766 0.0270562 0.0260742
5.4481e+09 1.00929 0.0261445 0.3989 0.0263875 0.026064
5.46906e+09 0.990792 0.0259735 0.399033 0.0257343 0.0260537
5.4901e+09 0.972603 0.0258032 0.399166 0.0250963 0.0260432
5.51121e+09 0.954722 0.0256337 0.3993 0.0244731 0.0260327
5.53241e+09 0.937144 0.025465 0.399433 0.0238644 0.026022
5.55369e+09 0.919865 0.025297 0.399567 0.0232698 0.0260112
5.57505e+09 0.902881 0.0251298 0.3997 0.0226892 0.0260003
5.59649e+09 0.886185 0.0249634 0.399833 0.0221222 0.0259893
5.61802e+09 0.869774 0.0247977 0.399967 0.0215684 0.0259782
